p_x,p_z,p_y,basal_vec_x,basal_vec_z,basal_vec_y,pca1_x,pca1_z,pca1_y,pca2_x,pca2_z,pca2_y,pca3_x,pca3_z,pca3_y,cpl_x,cpl_z,cpl_y,ori_x,ori_z,ori_y,file,pca1_x2,pca1_y2,pca1_z2,pca2_x2,pca2_y2,pca2_z2,pca3_x2,pca3_y2,pca3_z2
0.3008496718114642,0.6723732828069113,0.6763162304265599,0.2562300692418449,0.4075046100083695,0.8765193348912766,0.2667265674191157,0.2083574477662908,0.9409803994734074,-0.9635152662911228,0.0351029827686024,0.2653415011352237,-0.0222546592147039,0.9774226079649808,-0.210118479868318,0.025172084569931,-0.04227115213871,0.0174802988767623,0.0346875073771624,-0.026061255280015,0.0593385172217361,20241007_1345_g_lamina002.txt,0.2667265674191157,0.9409803994734074,0.2083574477662908,-0.9635152662911228,0.26534150113522365,0.03510298276860241,-0.022254659214703904,-0.21011847986831803,0.9774226079649809
0.2731854967880265,0.8932323548692249,0.3570793253038575,0.4859258117183636,0.387319451007712,0.783492021897437,0.5352337670127663,0.1043732994386145,0.8382308924238125,-0.8397467827303645,-0.0416035229695484,0.5413820164823767,-0.0913791855037352,0.9936676311729288,-0.065379532086536,0.033961147069931,0.0151018947362899,-0.0035157948732376,0.0522555329954336,0.0287745428827614,0.0237373173237181,20241007_1345_g_lamina003.txt,0.5352337670127663,0.8382308924238125,0.1043732994386145,-0.8397467827303644,0.5413820164823767,-0.04160352296954838,-0.0913791855037352,-0.065379532086536,0.9936676311729288
0.4592666460252995,0.8064543751409782,-0.3724318577466846,0.7022182784458975,-0.1296085982970864,-0.7000650688785613,0.6188581558443356,-0.3344369877420634,-0.7107506483816692,0.6453782450140776,-0.2993159289185859,0.7027779845428807,0.4477739427518059,0.8936228935773854,-0.030604252431377,0.032984584569931,-0.02444888651371,-0.0347657948732376,0.0543160716363766,-0.0293805164471119,-0.0535605977198229,20241007_1345_g_lamina004.txt,0.6188581558443356,-0.7107506483816692,-0.3344369877420634,0.6453782450140775,0.7027779845428808,-0.29931592891858594,0.4477739427518059,-0.030604252431377,0.8936228935773854
-0.3192376381839014,0.8264812836058398,0.4636981973396142,-0.6758370944747036,0.6552368666271984,0.3375038819696178,-0.7433574084993663,0.3517720625569349,0.5689254601734276,-0.668187211325463,-0.3514170286854857,-0.6557681927106297,0.0307508349513831,0.867618860995025,-0.4962780452483147,-0.0085193216800689,-0.00857974588871,0.0157713145017623,-0.0267593532061398,0.0064545277556563,0.0290178741962646,20241007_1345_g_lamina005.txt,-0.7433574084993663,0.5689254601734276,0.3517720625569349,-0.6681872113254632,-0.6557681927106296,-0.3514170286854857,0.0307508349513831,-0.4962780452483147,0.867618860995025
-0.4196426814523495,0.8585446405943042,-0.2946202980282909,-0.7923497915433878,0.2663405758981956,-0.548857454601254,-0.7963602893746944,0.2271049897726237,-0.5605654405396657,0.5993582496368336,0.1720207192612522,-0.7817790997059928,0.0811170641685465,0.958557351317707,0.2731077189232447,-0.0225104540586471,-0.0517726242542266,-0.0247907638549804,-0.0586519206784937,-0.0337097080922517,-0.0439724881949129,20241007_1425_f_lamina001.txt,-0.7963602893746944,-0.5605654405396657,0.2271049897726237,0.5993582496368336,-0.7817790997059928,0.17202071926125223,0.0811170641685465,0.2731077189232447,0.958557351317707
-0.4684467885663892,0.8655936094357224,-0.1769330652701032,-0.5367991707312973,0.7106552205510219,-0.454770060366522,-0.5500616889267135,0.4932494568683024,-0.673896959240963,0.8340388857288207,0.3655837968987172,-0.4131919947643527,-0.0425590820779638,0.7893373554724509,0.6124828681591339,0.0375481396913528,-0.0315089523792266,-0.0355329513549804,0.0248688704423138,-0.0117985448857051,-0.0491135806802105,20241007_1425_f_lamina002.txt,-0.5500616889267135,-0.673896959240963,0.4932494568683024,0.8340388857288207,-0.4131919947643528,0.3655837968987171,-0.0425590820779638,0.6124828681591339,0.7893373554724509
-0.0833891608060044,0.9614627955000544,-0.2619838558562166,-0.3306318095681679,0.842986097905651,-0.42433129184575,-0.5494847864405147,0.5379370974059368,-0.6392887834968621,0.7354780363860521,-0.0515995227565744,-0.6755808961516088,0.3964070224707672,0.8414042836150584,0.3672877673570019,0.0568352490663528,0.0129246413707733,-0.0487165451049804,0.0413515045890138,0.04107045589264,-0.070691683325452,20241007_1425_f_lamina003.txt,-0.5494847864405147,-0.6392887834968621,0.5379370974059368,0.735478036386052,-0.6755808961516091,-0.051599522756574395,0.3964070224707672,0.3672877673570019,0.8414042836150584
0.1233721360819767,0.9898440745864014,-0.0706259445583615,0.4528473789585852,0.2671988736081803,-0.8506080256574465,0.252123084090004,-0.0506010554775427,-0.9663712969938124,0.781213793743145,-0.5787000900741144,0.2341179493623989,0.5710857719593333,0.8139691265230952,0.1063734089556303,0.0763664990663528,0.0468601882457733,-0.0323591232299804,0.0850425731168523,0.0527663557168737,-0.0569257746211944,20241007_1425_f_lamina004.txt,0.25212308409000406,-0.9663712969938125,-0.050601055477542706,0.7812137937431451,0.23411794936239905,-0.5787000900741144,0.5710857719593334,0.10637340895563031,0.8139691265230953
0.2159752182334211,0.9467497640783928,0.238787749531951,0.9169249053956432,0.0739497066338334,0.3921481336866981,0.9200164398115446,-0.0844923349055042,0.3826627703588459,-0.3881795669696899,-0.0626186395080607,0.9194539302071548,0.0537249873309886,0.9944545999332376,0.0904083757619256,-0.0146979540586471,0.0380711257457733,0.0726213455200195,0.0057089423734529,0.0405302150887491,0.0798989193364826,20241007_1425_f_lamina005.txt,0.9200164398115446,0.3826627703588459,-0.0844923349055042,-0.3881795669696897,0.919453930207155,-0.06261863950806112,0.0537249873309886,0.0904083757619256,0.9944545999332376
0.296717811303786,0.9227793283385024,0.2458390767275068,0.8992447109124261,0.2669382168788863,0.3465587082523652,0.9116357918830044,0.2095649098828496,0.3535572535016654,-0.3681307964161219,0.0338348466992788,0.9291581780724252,-0.1827563943830135,0.9772091647618892,-0.1079923544399831,-0.0085944384336471,0.0043797194957733,0.0665178298950195,0.0198828358606441,0.0144307794126013,0.0817008715710415,20241007_1425_f_lamina006.txt,0.9116357918830044,0.3535572535016654,0.2095649098828496,-0.36813079641612184,0.9291581780724252,0.03383484669927865,-0.18275639438301353,-0.10799235443998313,0.9772091647618895
